"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","a_HumSuel_pAlejoLew"
"TIMESTAMP","RECORD","hs_t1_20_L","hs_t1_40_L","hs_t1_60_L","hs_t2_20_L","hs_t2_40_L","hs_t2_60_L","hs_t3_20_L","hs_t3_40_L","hs_t3_60_L","hs_t4_20_L","hs_t4_40_L","hs_t4_60_L"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-09 08:15:00",2098,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.387,0.354,0.355,0.405
"2022-11-09 08:30:00",2099,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.354,0.355,0.405
"2022-11-09 08:45:00",2100,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.354,0.405
"2022-11-09 09:00:00",2101,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 09:15:00",2102,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 09:30:00",2103,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.387,0.354,0.355,0.405
"2022-11-09 09:45:00",2104,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.387,0.354,0.355,0.405
"2022-11-09 10:00:00",2105,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 10:15:00",2106,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.404
"2022-11-09 10:30:00",2107,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 10:45:00",2108,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 11:00:00",2109,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.386,0.354,0.355,0.405
"2022-11-09 11:15:00",2110,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.404
"2022-11-09 11:30:00",2111,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 11:45:00",2112,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 12:00:00",2113,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.404
"2022-11-09 12:15:00",2114,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 12:30:00",2115,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.354,0.405
"2022-11-09 12:45:00",2116,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.387,0.354,0.355,0.405
"2022-11-09 13:00:00",2117,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.354,0.405
"2022-11-09 13:15:00",2118,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.351,0.387,0.355,0.354,0.405
"2022-11-09 13:30:00",2119,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 13:45:00",2120,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.404
"2022-11-09 14:00:00",2121,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.351,0.387,0.354,0.354,0.405
"2022-11-09 14:15:00",2122,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.387,0.354,0.355,0.405
"2022-11-09 14:30:00",2123,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 14:45:00",2124,0.236,0.263,0.307,0.312,0.398,0.416,0.321,0.35,0.387,0.355,0.354,0.404
"2022-11-09 15:00:00",2125,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.351,0.387,0.355,0.355,0.405
"2022-11-09 15:15:00",2126,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.351,0.387,0.355,0.355,0.404
"2022-11-09 15:30:00",2127,0.236,0.263,0.306,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 15:45:00",2128,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.351,0.387,0.355,0.355,0.404
"2022-11-09 16:00:00",2129,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.351,0.387,0.354,0.355,0.405
"2022-11-09 16:15:00",2130,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.351,0.386,0.355,0.355,0.404
"2022-11-09 16:30:00",2131,0.236,0.263,0.307,0.31,0.397,0.416,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 16:45:00",2132,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.386,0.354,0.355,0.405
"2022-11-09 17:00:00",2133,0.236,0.263,0.306,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 17:15:00",2134,0.236,0.263,0.307,0.311,0.397,0.416,0.321,0.351,0.386,0.355,0.355,0.405
"2022-11-09 17:30:00",2135,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 17:45:00",2136,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.404
"2022-11-09 18:00:00",2137,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.387,0.354,0.354,0.405
"2022-11-09 18:15:00",2138,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 18:30:00",2139,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.387,0.355,0.355,0.404
"2022-11-09 18:45:00",2140,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.354,0.404
"2022-11-09 19:00:00",2141,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 19:15:00",2142,0.236,0.263,0.307,0.311,0.397,0.416,0.321,0.351,0.386,0.354,0.354,0.405
"2022-11-09 19:30:00",2143,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 19:45:00",2144,0.236,0.263,0.307,0.311,0.397,0.417,0.321,0.35,0.387,0.355,0.355,0.405
"2022-11-09 20:00:00",2145,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 20:15:00",2146,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 20:30:00",2147,0.236,0.263,0.307,0.311,0.397,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 20:45:00",2148,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 21:00:00",2149,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.404
"2022-11-09 21:15:00",2150,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 21:30:00",2151,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 21:45:00",2152,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.354,0.355,0.405
"2022-11-09 22:00:00",2153,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 22:15:00",2154,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.404
"2022-11-09 22:30:00",2155,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 22:45:00",2156,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 23:00:00",2157,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.404
"2022-11-09 23:15:00",2158,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 23:30:00",2159,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-09 23:45:00",2160,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 00:00:00",2161,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 00:15:00",2162,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 00:30:00",2163,0.236,0.263,0.307,0.311,0.398,0.416,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 00:45:00",2164,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 01:00:00",2165,0.236,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 01:15:00",2166,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 01:30:00",2167,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 01:45:00",2168,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.404
"2022-11-10 02:00:00",2169,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 02:15:00",2170,0.235,0.263,0.307,0.311,0.397,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 02:30:00",2171,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 02:45:00",2172,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 03:00:00",2173,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 03:15:00",2174,0.235,0.263,0.307,0.311,0.398,0.417,0.321,0.35,0.386,0.355,0.355,0.405
"2022-11-10 03:30:00",2175,0.235,0.263,0.307,0.311,0.399,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 03:45:00",2176,0.235,0.263,0.307,0.312,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 04:00:00",2177,0.235,0.263,0.307,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 04:15:00",2178,0.235,0.263,0.307,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 04:30:00",2179,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 04:45:00",2180,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-10 05:00:00",2181,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 05:15:00",2182,0.235,0.263,0.307,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 05:30:00",2183,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-10 05:45:00",2184,0.235,0.263,0.307,0.311,0.398,0.416,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-10 06:00:00",2185,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 06:15:00",2186,0.235,0.263,0.307,0.311,0.398,0.416,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-10 06:30:00",2187,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.356,0.355,0.404
"2022-11-10 06:45:00",2188,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 07:00:00",2189,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-10 07:15:00",2190,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 07:30:00",2191,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.387,0.356,0.355,0.405
"2022-11-10 07:45:00",2192,0.235,0.263,0.307,0.311,0.397,0.416,0.322,0.35,0.387,0.355,0.355,0.405
"2022-11-10 08:00:00",2193,0.235,0.263,0.307,0.312,0.398,0.417,0.322,0.35,0.387,0.356,0.355,0.405
"2022-11-10 08:15:00",2194,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.35,0.387,0.355,0.355,0.404
"2022-11-10 08:30:00",2195,0.235,0.263,0.307,0.312,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 08:45:00",2196,0.235,0.263,0.307,0.311,0.397,0.416,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 09:00:00",2197,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 09:15:00",2198,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 09:30:00",2199,0.235,0.263,0.307,0.311,0.397,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 09:45:00",2200,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.404
"2022-11-10 10:00:00",2201,0.235,0.263,0.307,0.311,0.397,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 10:15:00",2202,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-10 10:30:00",2203,0.235,0.263,0.307,0.311,0.398,0.416,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 10:45:00",2204,0.235,0.263,0.307,0.311,0.397,0.417,0.322,0.351,0.387,0.355,0.355,0.404
"2022-11-10 11:00:00",2205,0.235,0.263,0.307,0.311,0.398,0.416,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-10 11:15:00",2206,0.235,0.263,0.307,0.311,0.398,0.416,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 11:30:00",2207,0.235,0.263,0.307,0.312,0.397,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-10 11:45:00",2208,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 12:00:00",2209,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-10 12:15:00",2210,0.235,0.263,0.307,0.311,0.398,0.416,0.322,0.351,0.387,0.355,0.355,0.404
"2022-11-10 12:30:00",2211,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.405
"2022-11-10 12:45:00",2212,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.356,0.355,0.404
"2022-11-10 13:00:00",2213,0.235,0.263,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-10 13:15:00",2214,0.235,0.262,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-10 13:30:00",2215,0.235,0.262,0.307,0.311,0.397,0.416,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-10 13:45:00",2216,0.235,0.262,0.307,0.311,0.398,0.416,0.322,0.351,0.387,0.355,0.355,0.404
"2022-11-10 14:00:00",2217,0.235,0.262,0.307,0.311,0.398,0.416,0.322,0.351,0.387,0.355,0.354,0.404
"2022-11-10 14:15:00",2218,0.235,0.262,0.307,0.311,0.398,0.416,0.322,0.35,0.387,0.355,0.355,0.404
"2022-11-10 14:30:00",2219,0.235,0.262,0.307,0.311,0.397,0.417,0.322,0.351,0.387,0.355,0.355,0.404
"2022-11-10 14:45:00",2220,0.235,0.262,0.307,0.311,0.398,0.417,0.322,0.35,0.387,0.355,0.355,0.405
"2022-11-10 15:00:00",2221,0.235,0.262,0.307,0.311,0.398,0.417,0.322,0.35,0.387,0.355,0.355,0.404
"2022-11-10 15:15:00",2222,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.387,0.355,0.355,0.404
"2022-11-10 15:30:00",2223,0.235,0.262,0.307,0.311,0.398,0.416,0.322,0.351,0.386,0.355,0.355,0.405
"2022-11-10 15:45:00",2224,0.235,0.262,0.307,0.311,0.398,0.416,0.322,0.351,0.387,0.355,0.354,0.405
"2022-11-10 16:00:00",2225,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.351,0.386,0.355,0.354,0.404
"2022-11-10 16:15:00",2226,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.387,0.355,0.354,0.405
"2022-11-10 16:30:00",2227,0.235,0.262,0.307,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 16:45:00",2228,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.387,0.355,0.355,0.404
"2022-11-10 17:00:00",2229,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.354,0.404
"2022-11-10 17:15:00",2230,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.351,0.386,0.355,0.354,0.405
"2022-11-10 17:30:00",2231,0.235,0.262,0.307,0.311,0.398,0.416,0.322,0.351,0.387,0.355,0.355,0.405
"2022-11-10 17:45:00",2232,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.387,0.355,0.355,0.405
"2022-11-10 18:00:00",2233,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.351,0.386,0.355,0.355,0.404
"2022-11-10 18:15:00",2234,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.351,0.387,0.355,0.355,0.404
"2022-11-10 18:30:00",2235,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.351,0.386,0.355,0.355,0.405
"2022-11-10 18:45:00",2236,0.235,0.262,0.307,0.311,0.398,0.416,0.322,0.35,0.387,0.355,0.354,0.405
"2022-11-10 19:00:00",2237,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.354,0.404
"2022-11-10 19:15:00",2238,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.351,0.386,0.355,0.355,0.404
"2022-11-10 19:30:00",2239,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.351,0.387,0.354,0.355,0.405
"2022-11-10 19:45:00",2240,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.387,0.355,0.355,0.404
"2022-11-10 20:00:00",2241,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-10 20:15:00",2242,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 20:30:00",2243,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-10 20:45:00",2244,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-10 21:00:00",2245,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-10 21:15:00",2246,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 21:30:00",2247,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-10 21:45:00",2248,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 22:00:00",2249,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.354,0.405
"2022-11-10 22:15:00",2250,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.354,0.405
"2022-11-10 22:30:00",2251,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 22:45:00",2252,0.235,0.262,0.306,0.311,0.397,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 23:00:00",2253,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-10 23:15:00",2254,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-10 23:30:00",2255,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-10 23:45:00",2256,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 00:00:00",2257,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 00:15:00",2258,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 00:30:00",2259,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.354,0.405
"2022-11-11 00:45:00",2260,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.354,0.404
"2022-11-11 01:00:00",2261,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 01:15:00",2262,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 01:30:00",2263,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 01:45:00",2264,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 02:00:00",2265,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 02:15:00",2266,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 02:30:00",2267,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 02:45:00",2268,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 03:00:00",2269,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 03:15:00",2270,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 03:30:00",2271,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 03:45:00",2272,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 04:00:00",2273,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 04:15:00",2274,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 04:30:00",2275,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 04:45:00",2276,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-11 05:00:00",2277,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 05:15:00",2278,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 05:30:00",2279,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 05:45:00",2280,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 06:00:00",2281,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-11 06:15:00",2282,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.356,0.356,0.405
"2022-11-11 06:30:00",2283,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 06:45:00",2284,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 07:00:00",2285,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 07:15:00",2286,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.356,0.355,0.405
"2022-11-11 07:30:00",2287,0.235,0.262,0.306,0.311,0.398,0.417,0.322,0.35,0.386,0.356,0.355,0.404
"2022-11-11 07:45:00",2288,0.235,0.262,0.306,0.311,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 08:00:00",2289,0.235,0.262,0.306,0.311,0.398,0.417,0.323,0.35,0.386,0.355,0.356,0.404
"2022-11-11 08:15:00",2290,0.235,0.262,0.306,0.311,0.398,0.416,0.323,0.351,0.386,0.355,0.355,0.405
"2022-11-11 08:30:00",2291,0.235,0.262,0.306,0.311,0.398,0.417,0.323,0.35,0.387,0.355,0.355,0.405
"2022-11-11 08:45:00",2292,0.235,0.262,0.306,0.311,0.397,0.416,0.323,0.35,0.386,0.356,0.355,0.405
"2022-11-11 09:00:00",2293,0.235,0.262,0.306,0.311,0.398,0.416,0.323,0.35,0.386,0.356,0.355,0.405
"2022-11-11 09:15:00",2294,0.235,0.262,0.306,0.311,0.398,0.417,0.323,0.351,0.387,0.355,0.355,0.405
"2022-11-11 09:30:00",2295,0.235,0.262,0.306,0.311,0.398,0.416,0.323,0.351,0.387,0.356,0.355,0.405
"2022-11-11 09:45:00",2296,0.235,0.262,0.306,0.311,0.398,0.416,0.323,0.351,0.386,0.355,0.355,0.405
"2022-11-11 10:00:00",2297,0.235,0.262,0.306,0.311,0.397,0.416,0.323,0.35,0.387,0.356,0.355,0.405
"2022-11-11 10:15:00",2298,0.235,0.262,0.306,0.311,0.398,0.416,0.323,0.351,0.386,0.355,0.355,0.405
"2022-11-11 10:30:00",2299,0.235,0.262,0.307,0.311,0.398,0.417,0.323,0.351,0.386,0.355,0.355,0.404
"2022-11-11 10:45:00",2300,0.235,0.262,0.307,0.311,0.398,0.417,0.322,0.351,0.386,0.356,0.355,0.405
"2022-11-11 11:00:00",2301,0.235,0.262,0.306,0.311,0.398,0.417,0.323,0.35,0.386,0.356,0.355,0.405
"2022-11-11 11:15:00",2302,0.235,0.262,0.306,0.311,0.398,0.417,0.323,0.35,0.386,0.355,0.355,0.405
"2022-11-11 11:30:00",2303,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.355,0.355,0.404
"2022-11-11 11:45:00",2304,0.235,0.262,0.307,0.311,0.398,0.417,0.322,0.351,0.387,0.355,0.354,0.405
"2022-11-11 12:00:00",2305,0.235,0.262,0.307,0.312,0.397,0.417,0.322,0.35,0.386,0.355,0.355,0.405
"2022-11-11 12:15:00",2306,0.235,0.262,0.306,0.311,0.398,0.416,0.322,0.35,0.386,0.356,0.354,0.404
