"TOA5","CR300Series","CR300","28932","CR300.Std.10.04","CPU:PasoAlejoBarcelona_v01.CR300","4697","a_HumSuel_pAlejoBar"
"TIMESTAMP","RECORD","hs_t1_20_b","hs_t1_40_b","hs_t1_60_b","hs_t2_20_b","hs_t2_40_b","hs_t2_60_b","hs_t3_20_b","hs_t3_40_b","hs_t3_60_b","hs_t4_20_b","hs_t4_40_b","hs_t4_60_b"
"TS","RN","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3","m^3/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-07 12:45:00",576,0.465,0.304,0.316,0.408,0.327,0.335,0.384,0.352,0.381,0.383,0.365,0.34
"2022-11-07 13:00:00",577,0.465,0.304,0.316,0.408,0.327,0.335,0.384,0.352,0.381,0.383,0.366,0.34
"2022-11-07 13:15:00",578,0.464,0.304,0.316,0.408,0.327,0.335,0.384,0.352,0.38,0.383,0.365,0.34
"2022-11-07 13:30:00",579,0.464,0.304,0.316,0.408,0.327,0.335,0.384,0.352,0.381,0.383,0.365,0.34
"2022-11-07 13:45:00",580,0.464,0.304,0.316,0.408,0.327,0.335,0.384,0.352,0.38,0.383,0.365,0.34
"2022-11-07 14:00:00",581,0.464,0.304,0.316,0.408,0.327,0.335,0.383,0.352,0.381,0.383,0.365,0.34
"2022-11-07 14:15:00",582,0.464,0.304,0.316,0.408,0.327,0.334,0.384,0.352,0.38,0.383,0.365,0.34
"2022-11-07 14:30:00",583,0.464,0.304,0.316,0.408,0.327,0.334,0.383,0.351,0.381,0.383,0.365,0.34
"2022-11-07 14:45:00",584,0.464,0.303,0.316,0.408,0.327,0.334,0.384,0.352,0.381,0.383,0.365,0.34
"2022-11-07 15:00:00",585,0.464,0.303,0.316,0.408,0.327,0.334,0.384,0.351,0.381,0.383,0.365,0.34
"2022-11-07 15:15:00",586,0.463,0.303,0.316,0.407,0.326,0.334,0.383,0.351,0.379,0.383,0.365,0.34
"2022-11-07 15:30:00",587,0.463,0.303,0.316,0.407,0.326,0.334,0.383,0.351,0.38,0.382,0.365,0.34
"2022-11-07 15:45:00",588,0.463,0.303,0.316,0.407,0.326,0.334,0.383,0.352,0.38,0.382,0.365,0.34
"2022-11-07 16:00:00",589,0.463,0.303,0.316,0.407,0.326,0.334,0.383,0.351,0.379,0.383,0.365,0.339
"2022-11-07 16:30:00",590,0.464,0.303,0.316,0.408,0.327,0.334,0.383,0.351,0.38,0.383,0.365,0.34
"2022-11-07 16:45:00",591,0.464,0.303,0.316,0.408,0.327,0.334,0.383,0.351,0.38,0.382,0.365,0.34
"2022-11-07 17:00:00",592,0.463,0.303,0.316,0.407,0.326,0.334,0.383,0.351,0.381,0.383,0.365,0.34
"2022-11-07 17:15:00",593,0.463,0.302,0.316,0.407,0.326,0.334,0.383,0.351,0.38,0.382,0.365,0.34
"2022-11-07 18:30:00",594,0.463,0.302,0.316,0.407,0.326,0.334,0.383,0.351,0.38,0.383,0.365,0.339
"2022-11-08 08:00:00",595,0.459,0.301,0.314,0.406,0.326,0.333,0.382,0.351,0.379,0.381,0.364,0.339
"2022-11-08 08:15:00",596,0.461,0.301,0.315,0.406,0.326,0.334,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-08 08:30:00",597,0.462,0.301,0.315,0.406,0.326,0.334,0.382,0.351,0.38,0.382,0.364,0.339
"2022-11-08 08:45:00",598,0.463,0.301,0.315,0.407,0.326,0.334,0.382,0.351,0.38,0.381,0.364,0.339
"2022-11-08 09:00:00",599,0.464,0.301,0.315,0.407,0.326,0.334,0.382,0.351,0.38,0.382,0.364,0.339
"2022-11-08 09:15:00",600,0.464,0.301,0.315,0.407,0.326,0.334,0.382,0.351,0.38,0.381,0.365,0.34
"2022-11-08 09:30:00",601,0.465,0.301,0.315,0.407,0.326,0.334,0.383,0.351,0.381,0.381,0.364,0.339
"2022-11-08 09:45:00",602,0.465,0.301,0.315,0.407,0.326,0.334,0.382,0.351,0.38,0.381,0.364,0.339
"2022-11-08 10:00:00",603,0.465,0.301,0.315,0.407,0.326,0.334,0.382,0.351,0.38,0.381,0.364,0.339
"2022-11-08 10:15:00",604,0.465,0.301,0.315,0.407,0.326,0.334,0.382,0.351,0.38,0.382,0.364,0.339
"2022-11-08 10:30:00",605,0.465,0.301,0.315,0.407,0.326,0.334,0.382,0.351,0.38,0.382,0.364,0.339
"2022-11-08 10:45:00",606,0.464,0.301,0.315,0.407,0.326,0.333,0.382,0.351,0.38,0.382,0.364,0.34
"2022-11-08 11:00:00",607,0.464,0.301,0.315,0.407,0.326,0.333,0.382,0.351,0.38,0.382,0.364,0.339
"2022-11-08 11:15:00",608,0.466,0.301,0.315,0.407,0.326,0.333,0.382,0.351,0.38,0.382,0.364,0.339
"2022-11-08 11:30:00",609,0.483,0.301,0.315,0.412,0.326,0.333,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-08 11:45:00",610,0.496,0.302,0.315,0.416,0.326,0.333,0.382,0.35,0.38,0.382,0.364,0.339
"2022-11-08 12:00:00",611,0.487,0.302,0.315,0.419,0.327,0.333,0.382,0.35,0.38,0.381,0.364,0.339
"2022-11-08 12:15:00",612,0.482,0.303,0.315,0.42,0.327,0.333,0.382,0.35,0.38,0.382,0.364,0.339
"2022-11-08 12:30:00",613,0.48,0.303,0.315,0.419,0.327,0.333,0.382,0.351,0.38,0.381,0.364,0.339
"2022-11-08 12:45:00",614,0.479,0.304,0.315,0.419,0.328,0.333,0.382,0.351,0.38,0.381,0.364,0.339
"2022-11-08 13:00:00",615,0.478,0.304,0.315,0.418,0.327,0.333,0.382,0.351,0.38,0.381,0.364,0.339
"2022-11-08 13:15:00",616,0.477,0.304,0.315,0.417,0.327,0.333,0.383,0.351,0.38,0.381,0.364,0.339
"2022-11-08 13:30:00",617,0.477,0.304,0.315,0.417,0.327,0.333,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-08 13:45:00",618,0.476,0.304,0.315,0.416,0.327,0.334,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-08 14:00:00",619,0.475,0.304,0.315,0.415,0.327,0.334,0.382,0.351,0.38,0.382,0.364,0.339
"2022-11-08 14:15:00",620,0.475,0.304,0.315,0.415,0.327,0.333,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-08 14:30:00",621,0.474,0.303,0.315,0.414,0.327,0.334,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-08 14:45:00",622,0.474,0.303,0.315,0.414,0.327,0.333,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-08 15:00:00",623,0.473,0.303,0.315,0.414,0.327,0.333,0.383,0.351,0.38,0.382,0.365,0.339
"2022-11-08 15:15:00",624,0.473,0.303,0.315,0.413,0.327,0.333,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-08 15:30:00",625,0.473,0.303,0.315,0.413,0.327,0.333,0.383,0.351,0.38,0.381,0.364,0.339
"2022-11-08 15:45:00",626,0.472,0.303,0.315,0.412,0.327,0.333,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-09 09:45:00",627,0.459,0.301,0.314,0.407,0.326,0.334,0.382,0.351,0.38,0.381,0.364,0.339
"2022-11-09 10:00:00",628,0.461,0.301,0.315,0.407,0.326,0.334,0.383,0.351,0.38,0.381,0.364,0.339
"2022-11-09 10:30:00",629,0.461,0.301,0.314,0.407,0.326,0.334,0.382,0.351,0.38,0.382,0.364,0.339
"2022-11-09 10:45:00",630,0.462,0.301,0.314,0.407,0.326,0.334,0.383,0.351,0.379,0.382,0.364,0.339
"2022-11-09 13:00:00",631,0.492,0.307,0.35,0.407,0.326,0.334,0.382,0.351,0.379,0.382,0.364,0.34
"2022-11-09 14:00:00",632,0.486,0.312,0.326,0.409,0.327,0.334,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-09 14:15:00",633,0.485,0.312,0.325,0.409,0.327,0.334,0.383,0.351,0.38,0.381,0.364,0.339
"2022-11-09 14:30:00",634,0.485,0.312,0.324,0.409,0.327,0.334,0.383,0.351,0.38,0.382,0.364,0.34
"2022-11-09 14:45:00",635,0.485,0.312,0.324,0.409,0.327,0.334,0.383,0.351,0.38,0.382,0.364,0.339
"2022-11-10 08:30:00",636,0.475,0.311,0.321,0.411,0.329,0.335,0.386,0.353,0.381,0.386,0.367,0.342
"2022-11-10 08:45:00",637,0.477,0.311,0.321,0.411,0.329,0.335,0.386,0.354,0.381,0.386,0.367,0.342
"2022-11-10 09:15:00",638,0.477,0.311,0.321,0.411,0.329,0.335,0.386,0.353,0.381,0.385,0.367,0.342
"2022-11-10 09:30:00",639,0.478,0.311,0.321,0.411,0.329,0.335,0.386,0.353,0.381,0.386,0.367,0.342
"2022-11-10 09:45:00",640,0.477,0.311,0.321,0.411,0.329,0.335,0.386,0.353,0.381,0.386,0.367,0.341
"2022-11-10 10:00:00",641,0.477,0.31,0.32,0.411,0.329,0.335,0.386,0.353,0.381,0.386,0.367,0.341
"2022-11-10 10:15:00",642,0.476,0.31,0.32,0.411,0.329,0.335,0.387,0.353,0.381,0.386,0.367,0.342
"2022-11-10 10:30:00",643,0.476,0.31,0.32,0.411,0.329,0.336,0.386,0.353,0.381,0.386,0.367,0.342
"2022-11-10 10:45:00",644,0.476,0.31,0.32,0.411,0.329,0.336,0.386,0.352,0.381,0.385,0.367,0.341
"2022-11-10 11:00:00",645,0.476,0.31,0.32,0.411,0.329,0.335,0.387,0.353,0.381,0.385,0.367,0.341
"2022-11-10 11:15:00",646,0.475,0.31,0.32,0.411,0.329,0.336,0.386,0.352,0.38,0.386,0.367,0.342
"2022-11-10 11:45:00",647,0.476,0.31,0.32,0.412,0.329,0.335,0.386,0.352,0.381,0.386,0.367,0.342
"2022-11-10 12:00:00",648,0.475,0.31,0.32,0.412,0.329,0.336,0.386,0.352,0.38,0.385,0.367,0.342
"2022-11-10 12:15:00",649,0.475,0.31,0.32,0.412,0.329,0.336,0.386,0.352,0.381,0.385,0.367,0.342
"2022-11-10 12:30:00",650,0.475,0.31,0.32,0.412,0.329,0.336,0.386,0.353,0.38,0.386,0.367,0.341
"2022-11-10 12:45:00",651,0.475,0.31,0.32,0.412,0.329,0.336,0.386,0.352,0.381,0.385,0.367,0.342
"2022-11-10 13:00:00",652,0.475,0.31,0.32,0.412,0.329,0.336,0.386,0.352,0.381,0.385,0.367,0.341
"2022-11-10 13:15:00",653,0.475,0.31,0.32,0.412,0.329,0.336,0.386,0.352,0.38,0.386,0.367,0.342
"2022-11-10 13:30:00",654,0.475,0.31,0.32,0.412,0.329,0.336,0.386,0.353,0.38,0.385,0.367,0.341
"2022-11-10 13:45:00",655,0.475,0.31,0.32,0.412,0.329,0.336,0.386,0.352,0.38,0.386,0.367,0.341
"2022-11-10 14:00:00",656,0.475,0.31,0.32,0.411,0.329,0.336,0.386,0.352,0.38,0.385,0.367,0.342
"2022-11-10 14:15:00",657,0.475,0.31,0.32,0.411,0.329,0.336,0.386,0.352,0.38,0.385,0.366,0.342
"2022-11-10 14:30:00",658,0.475,0.31,0.32,0.411,0.329,0.336,0.386,0.352,0.381,0.385,0.367,0.341
"2022-11-10 14:45:00",659,0.474,0.309,0.32,0.411,0.329,0.336,0.386,0.352,0.38,0.385,0.367,0.341
"2022-11-10 15:00:00",660,0.474,0.309,0.32,0.411,0.329,0.336,0.386,0.352,0.38,0.386,0.367,0.341
"2022-11-10 15:15:00",661,0.474,0.309,0.32,0.411,0.329,0.336,0.385,0.352,0.38,0.386,0.367,0.342
"2022-11-10 15:30:00",662,0.474,0.309,0.32,0.411,0.329,0.336,0.386,0.352,0.38,0.385,0.367,0.341
"2022-11-10 15:45:00",663,0.474,0.309,0.32,0.411,0.329,0.335,0.385,0.352,0.38,0.385,0.367,0.341
"2022-11-10 16:00:00",664,0.474,0.309,0.32,0.411,0.329,0.335,0.386,0.352,0.381,0.385,0.367,0.341
"2022-11-10 16:15:00",665,0.474,0.309,0.32,0.411,0.328,0.335,0.385,0.352,0.38,0.385,0.367,0.341
"2022-11-10 16:30:00",666,0.474,0.309,0.32,0.411,0.328,0.335,0.385,0.352,0.38,0.385,0.367,0.341
"2022-11-10 16:45:00",667,0.474,0.309,0.32,0.411,0.328,0.335,0.385,0.352,0.38,0.385,0.366,0.341
"2022-11-10 17:00:00",668,0.474,0.309,0.32,0.411,0.328,0.335,0.386,0.352,0.38,0.385,0.367,0.341
"2022-11-10 17:15:00",669,0.473,0.309,0.319,0.411,0.328,0.334,0.385,0.352,0.38,0.385,0.367,0.341
"2022-11-11 09:30:00",670,0.472,0.307,0.318,0.41,0.328,0.335,0.385,0.352,0.38,0.385,0.366,0.341
"2022-11-11 09:45:00",671,0.473,0.307,0.318,0.41,0.328,0.335,0.385,0.352,0.38,0.385,0.366,0.341
"2022-11-11 10:00:00",672,0.473,0.307,0.318,0.41,0.328,0.335,0.385,0.352,0.38,0.384,0.366,0.341
"2022-11-11 10:15:00",673,0.473,0.307,0.318,0.41,0.328,0.335,0.385,0.352,0.38,0.384,0.366,0.341
"2022-11-11 10:30:00",674,0.473,0.307,0.318,0.41,0.328,0.335,0.385,0.352,0.38,0.385,0.366,0.341
"2022-11-11 10:45:00",675,0.472,0.307,0.318,0.41,0.328,0.333,0.385,0.353,0.38,0.384,0.366,0.341
"2022-11-11 11:15:00",676,0.472,0.307,0.318,0.41,0.328,0.335,0.385,0.352,0.38,0.385,0.366,0.341
"2022-11-11 11:30:00",677,0.472,0.307,0.318,0.411,0.328,0.335,0.385,0.352,0.38,0.385,0.366,0.341
"2022-11-11 12:15:00",678,0.472,0.307,0.318,0.41,0.328,0.334,0.385,0.352,0.38,0.385,0.366,0.341
"2022-11-11 12:30:00",679,0.472,0.307,0.318,0.41,0.328,0.335,0.384,0.352,0.381,0.384,0.367,0.341
"2022-11-11 12:45:00",680,0.472,0.307,0.318,0.41,0.328,0.335,0.385,0.352,0.38,0.384,0.367,0.341
"2022-11-11 13:15:00",681,0.472,0.307,0.318,0.41,0.328,0.335,0.384,0.353,0.38,0.385,0.366,0.341
"2022-11-11 13:30:00",682,0.472,0.307,0.318,0.41,0.328,0.335,0.385,0.352,0.381,0.385,0.367,0.341
"2022-11-11 13:45:00",683,0.472,0.307,0.318,0.41,0.328,0.335,0.385,0.351,0.38,0.385,0.366,0.341
"2022-11-11 14:15:00",684,0.472,0.307,0.318,0.411,0.328,0.335,0.385,0.352,0.38,0.384,0.366,0.341
"2022-11-11 14:30:00",685,0.471,0.307,0.318,0.41,0.328,0.335,0.384,0.352,0.38,0.384,0.366,0.341
"2022-11-11 14:45:00",686,0.471,0.307,0.318,0.41,0.328,0.334,0.384,0.351,0.38,0.385,0.366,0.341
"2022-11-11 15:00:00",687,0.47,0.307,0.318,0.41,0.328,0.335,0.384,0.352,0.38,0.384,0.367,0.341
"2022-11-11 17:30:00",688,0.471,0.306,0.317,0.409,0.328,0.334,0.384,0.351,0.38,0.384,0.366,0.341
"2022-11-12 10:15:00",689,0.491,0.327,0.331,0.428,0.339,0.341,0.425,0.365,0.401,0.435,0.408,0.361
"2022-11-12 10:30:00",690,0.49,0.327,0.331,0.427,0.339,0.34,0.425,0.364,0.401,0.434,0.408,0.361
"2022-11-12 11:00:00",691,0.49,0.327,0.331,0.427,0.339,0.341,0.423,0.364,0.4,0.433,0.407,0.362
"2022-11-12 11:15:00",692,0.489,0.327,0.331,0.427,0.339,0.341,0.423,0.365,0.4,0.433,0.407,0.363
"2022-11-12 11:30:00",693,0.489,0.326,0.331,0.427,0.339,0.341,0.422,0.364,0.399,0.432,0.407,0.362
"2022-11-12 12:15:00",694,0.488,0.326,0.331,0.427,0.339,0.342,0.42,0.364,0.398,0.431,0.406,0.363
"2022-11-12 12:30:00",695,0.488,0.326,0.331,0.427,0.339,0.342,0.419,0.364,0.397,0.431,0.406,0.363
"2022-11-12 12:45:00",696,0.487,0.326,0.331,0.427,0.339,0.342,0.418,0.364,0.397,0.429,0.405,0.363
"2022-11-12 13:00:00",697,0.487,0.326,0.331,0.427,0.339,0.342,0.418,0.363,0.396,0.43,0.405,0.363
"2022-11-12 14:15:00",698,0.486,0.325,0.33,0.426,0.339,0.342,0.415,0.364,0.395,0.427,0.404,0.363
"2022-11-12 14:30:00",699,0.487,0.325,0.33,0.426,0.339,0.342,0.415,0.363,0.395,0.426,0.404,0.363
"2022-11-12 15:00:00",700,0.486,0.325,0.33,0.426,0.339,0.342,0.413,0.363,0.395,0.426,0.403,0.363
"2022-11-12 15:30:00",701,0.485,0.324,0.33,0.426,0.338,0.342,0.413,0.362,0.394,0.425,0.402,0.362
"2022-11-12 15:45:00",702,0.485,0.324,0.329,0.425,0.338,0.342,0.412,0.362,0.393,0.424,0.402,0.363
"2022-11-12 17:30:00",703,0.485,0.323,0.329,0.424,0.338,0.341,0.408,0.362,0.392,0.421,0.4,0.362
"2022-11-12 18:00:00",704,0.485,0.323,0.329,0.424,0.338,0.341,0.408,0.362,0.391,0.421,0.4,0.362
"2022-11-12 18:15:00",705,0.484,0.323,0.328,0.424,0.338,0.34,0.407,0.362,0.39,0.421,0.4,0.361
"2022-11-12 18:30:00",706,0.484,0.323,0.328,0.424,0.338,0.341,0.407,0.361,0.391,0.42,0.4,0.361
"2022-11-13 07:45:00",707,0.483,0.32,0.326,0.421,0.336,0.34,0.396,0.359,0.387,0.408,0.39,0.358
"2022-11-13 08:00:00",708,0.481,0.32,0.326,0.421,0.337,0.34,0.396,0.359,0.387,0.408,0.39,0.357
"2022-11-13 08:15:00",709,0.481,0.32,0.326,0.421,0.336,0.34,0.396,0.358,0.387,0.409,0.39,0.358
"2022-11-13 08:30:00",710,0.481,0.32,0.326,0.421,0.336,0.34,0.396,0.359,0.387,0.408,0.389,0.357
"2022-11-13 08:45:00",711,0.481,0.32,0.326,0.421,0.336,0.34,0.396,0.358,0.386,0.408,0.389,0.358
"2022-11-13 09:00:00",712,0.48,0.32,0.326,0.421,0.336,0.341,0.396,0.358,0.386,0.408,0.389,0.357
"2022-11-13 09:15:00",713,0.48,0.319,0.326,0.421,0.336,0.341,0.395,0.359,0.386,0.408,0.389,0.357
"2022-11-13 09:30:00",714,0.48,0.319,0.326,0.421,0.336,0.341,0.395,0.358,0.386,0.407,0.389,0.357
"2022-11-13 09:45:00",715,0.479,0.319,0.325,0.42,0.336,0.339,0.395,0.358,0.386,0.407,0.389,0.357
"2022-11-13 10:00:00",716,0.48,0.319,0.326,0.421,0.336,0.34,0.395,0.358,0.386,0.408,0.389,0.357
"2022-11-13 10:15:00",717,0.479,0.319,0.325,0.42,0.336,0.339,0.395,0.358,0.386,0.407,0.389,0.357
"2022-11-13 10:30:00",718,0.48,0.319,0.325,0.42,0.336,0.341,0.395,0.358,0.385,0.407,0.388,0.357
"2022-11-13 10:45:00",719,0.48,0.319,0.325,0.42,0.336,0.339,0.395,0.358,0.385,0.407,0.389,0.356
"2022-11-13 11:15:00",720,0.48,0.319,0.325,0.421,0.336,0.341,0.395,0.358,0.386,0.407,0.388,0.357
"2022-11-13 11:30:00",721,0.48,0.319,0.325,0.421,0.336,0.34,0.395,0.358,0.386,0.407,0.388,0.356
"2022-11-13 11:45:00",722,0.48,0.319,0.325,0.421,0.336,0.34,0.395,0.357,0.386,0.406,0.388,0.356
"2022-11-13 12:00:00",723,0.48,0.319,0.325,0.421,0.336,0.34,0.395,0.358,0.385,0.406,0.388,0.356
"2022-11-13 12:30:00",724,0.48,0.319,0.325,0.42,0.335,0.34,0.394,0.358,0.385,0.406,0.388,0.356
"2022-11-13 12:45:00",725,0.48,0.319,0.325,0.42,0.336,0.34,0.394,0.357,0.385,0.406,0.388,0.356
"2022-11-13 13:00:00",726,0.48,0.319,0.325,0.42,0.335,0.34,0.394,0.357,0.386,0.405,0.387,0.356
"2022-11-13 13:15:00",727,0.479,0.318,0.325,0.42,0.335,0.339,0.394,0.358,0.385,0.406,0.387,0.355
"2022-11-13 13:30:00",728,0.48,0.318,0.325,0.42,0.335,0.34,0.394,0.357,0.385,0.406,0.387,0.356
"2022-11-13 13:45:00",729,0.479,0.318,0.325,0.42,0.335,0.34,0.394,0.357,0.385,0.406,0.387,0.355
"2022-11-13 14:00:00",730,0.479,0.318,0.325,0.42,0.335,0.34,0.394,0.358,0.385,0.405,0.387,0.355
"2022-11-13 14:15:00",731,0.479,0.318,0.324,0.419,0.335,0.339,0.393,0.357,0.385,0.405,0.387,0.355
"2022-11-13 14:30:00",732,0.479,0.318,0.325,0.42,0.335,0.339,0.393,0.358,0.385,0.405,0.386,0.355
"2022-11-13 14:45:00",733,0.479,0.318,0.325,0.42,0.335,0.339,0.393,0.357,0.385,0.404,0.387,0.355
"2022-11-13 15:00:00",734,0.478,0.318,0.324,0.419,0.335,0.339,0.393,0.357,0.385,0.404,0.386,0.354
"2022-11-13 15:45:00",735,0.478,0.317,0.324,0.419,0.334,0.339,0.393,0.357,0.385,0.404,0.386,0.354
"2022-11-13 16:00:00",736,0.479,0.318,0.324,0.42,0.335,0.339,0.392,0.357,0.385,0.404,0.386,0.354
"2022-11-13 16:30:00",737,0.478,0.317,0.324,0.419,0.335,0.339,0.392,0.357,0.384,0.404,0.385,0.354
"2022-11-13 16:45:00",738,0.478,0.317,0.324,0.418,0.334,0.338,0.392,0.357,0.384,0.404,0.385,0.354
"2022-11-13 17:00:00",739,0.479,0.317,0.324,0.419,0.335,0.339,0.392,0.356,0.384,0.403,0.385,0.353
"2022-11-13 17:15:00",740,0.478,0.317,0.324,0.419,0.334,0.339,0.392,0.357,0.384,0.403,0.385,0.354
"2022-11-13 17:30:00",741,0.478,0.317,0.324,0.418,0.334,0.339,0.392,0.356,0.384,0.403,0.385,0.353
"2022-11-13 17:45:00",742,0.478,0.317,0.324,0.419,0.334,0.339,0.392,0.357,0.384,0.403,0.385,0.353
"2022-11-13 18:00:00",743,0.477,0.316,0.323,0.418,0.334,0.338,0.391,0.356,0.383,0.403,0.385,0.354
"2022-11-14 08:30:00",744,0.478,0.315,0.322,0.417,0.333,0.338,0.388,0.356,0.382,0.398,0.38,0.351
"2022-11-14 08:45:00",745,0.478,0.315,0.322,0.417,0.333,0.338,0.389,0.355,0.382,0.398,0.38,0.351
"2022-11-14 09:00:00",746,0.478,0.315,0.322,0.417,0.334,0.338,0.389,0.355,0.382,0.398,0.38,0.351
"2022-11-14 09:15:00",747,0.478,0.315,0.322,0.417,0.334,0.338,0.389,0.355,0.382,0.398,0.38,0.351
"2022-11-14 09:30:00",748,0.477,0.315,0.322,0.417,0.333,0.339,0.388,0.355,0.382,0.398,0.379,0.351
"2022-11-14 09:45:00",749,0.477,0.315,0.322,0.417,0.333,0.339,0.389,0.355,0.383,0.398,0.379,0.351
"2022-11-14 10:00:00",750,0.477,0.315,0.322,0.417,0.333,0.339,0.389,0.355,0.383,0.398,0.379,0.351
"2022-11-14 10:15:00",751,0.477,0.315,0.322,0.417,0.333,0.339,0.388,0.355,0.383,0.398,0.379,0.351
"2022-11-14 10:30:00",752,0.477,0.315,0.322,0.417,0.333,0.339,0.389,0.355,0.382,0.398,0.38,0.351
"2022-11-14 10:45:00",753,0.477,0.315,0.322,0.417,0.333,0.339,0.389,0.355,0.382,0.398,0.38,0.351
"2022-11-14 11:00:00",754,0.476,0.315,0.322,0.417,0.333,0.339,0.389,0.355,0.382,0.398,0.38,0.351
"2022-11-14 11:15:00",755,0.476,0.315,0.322,0.417,0.333,0.339,0.388,0.355,0.382,0.398,0.379,0.35
"2022-11-14 11:30:00",756,0.48,0.315,0.322,0.417,0.333,0.339,0.388,0.355,0.382,0.398,0.38,0.35
"2022-11-14 11:45:00",757,0.504,0.315,0.322,0.417,0.333,0.338,0.388,0.355,0.382,0.398,0.379,0.351
"2022-11-14 12:00:00",758,0.503,0.317,0.323,0.42,0.333,0.338,0.389,0.355,0.382,0.398,0.379,0.35
"2022-11-14 12:15:00",759,0.494,0.318,0.323,0.42,0.333,0.338,0.388,0.354,0.382,0.397,0.379,0.351
"2022-11-14 12:30:00",760,0.491,0.318,0.324,0.42,0.333,0.338,0.388,0.354,0.382,0.398,0.379,0.35
"2022-11-14 12:45:00",761,0.49,0.318,0.324,0.42,0.333,0.338,0.389,0.354,0.382,0.398,0.379,0.35
"2022-11-14 13:00:00",762,0.489,0.319,0.324,0.42,0.333,0.338,0.388,0.354,0.382,0.397,0.379,0.35
"2022-11-14 13:15:00",763,0.488,0.319,0.324,0.42,0.333,0.338,0.389,0.355,0.382,0.398,0.379,0.35
"2022-11-14 13:30:00",764,0.487,0.319,0.324,0.419,0.333,0.338,0.388,0.354,0.382,0.398,0.378,0.35
"2022-11-14 13:45:00",765,0.487,0.319,0.324,0.419,0.333,0.338,0.389,0.355,0.382,0.398,0.379,0.35
"2022-11-14 14:00:00",766,0.486,0.319,0.324,0.419,0.333,0.338,0.388,0.355,0.382,0.397,0.379,0.35
"2022-11-14 14:15:00",767,0.486,0.319,0.324,0.419,0.333,0.338,0.388,0.355,0.382,0.397,0.379,0.35
"2022-11-14 14:30:00",768,0.485,0.319,0.324,0.419,0.333,0.338,0.388,0.355,0.382,0.397,0.379,0.35
"2022-11-14 14:45:00",769,0.485,0.319,0.324,0.419,0.333,0.338,0.389,0.355,0.382,0.397,0.379,0.35
"2022-11-14 15:00:00",770,0.485,0.318,0.324,0.419,0.333,0.338,0.388,0.354,0.381,0.397,0.378,0.349
"2022-11-14 15:15:00",771,0.484,0.318,0.324,0.418,0.333,0.338,0.389,0.355,0.381,0.397,0.379,0.35
"2022-11-14 15:30:00",772,0.484,0.318,0.324,0.418,0.333,0.338,0.388,0.355,0.382,0.398,0.379,0.35
"2022-11-14 15:45:00",773,0.484,0.318,0.324,0.418,0.333,0.338,0.388,0.354,0.381,0.397,0.379,0.349
"2022-11-14 16:00:00",774,0.483,0.318,0.324,0.418,0.333,0.338,0.388,0.355,0.382,0.397,0.379,0.349
"2022-11-14 16:15:00",775,0.483,0.318,0.324,0.418,0.333,0.338,0.388,0.354,0.382,0.397,0.378,0.349
"2022-11-14 16:30:00",776,0.483,0.318,0.324,0.418,0.333,0.338,0.388,0.354,0.382,0.397,0.378,0.35
"2022-11-14 16:45:00",777,0.482,0.318,0.324,0.418,0.333,0.338,0.388,0.354,0.382,0.397,0.378,0.349
"2022-11-14 17:00:00",778,0.482,0.318,0.324,0.418,0.333,0.338,0.388,0.354,0.381,0.397,0.378,0.35
"2022-11-14 17:15:00",779,0.482,0.318,0.324,0.418,0.333,0.338,0.388,0.355,0.382,0.397,0.379,0.35
"2022-11-14 17:30:00",780,0.482,0.317,0.324,0.418,0.333,0.338,0.388,0.354,0.381,0.397,0.378,0.35
"2022-11-14 17:45:00",781,0.481,0.317,0.324,0.417,0.333,0.338,0.388,0.354,0.382,0.396,0.378,0.349
"2022-11-14 18:00:00",782,0.481,0.317,0.324,0.417,0.333,0.338,0.388,0.354,0.382,0.396,0.378,0.35
"2022-11-15 08:15:00",783,0.476,0.315,0.321,0.415,0.332,0.337,0.386,0.355,0.38,0.394,0.376,0.348
"2022-11-15 08:45:00",784,0.478,0.315,0.322,0.415,0.333,0.337,0.386,0.354,0.381,0.395,0.376,0.348
"2022-11-15 09:00:00",785,0.478,0.315,0.322,0.415,0.333,0.338,0.386,0.354,0.381,0.394,0.376,0.348
"2022-11-15 09:15:00",786,0.479,0.315,0.322,0.415,0.332,0.338,0.386,0.354,0.381,0.395,0.376,0.348
"2022-11-15 09:30:00",787,0.479,0.315,0.322,0.415,0.332,0.338,0.386,0.354,0.381,0.394,0.376,0.348
"2022-11-15 09:45:00",788,0.479,0.315,0.322,0.415,0.332,0.338,0.387,0.354,0.381,0.394,0.376,0.348
