"TOA5","CR300Series","CR300","28930","CR300.Std.10.04","CPU:PasoAlejoLewis_v01.CR300","10470","c_mVolts_pAlejoLew"
"TIMESTAMP","RECORD","mV_t1_20_L","mV_t1_40_L","mV_t1_60_L","mV_t2_20_L","mV_t2_40_L","mV_t2_60_L","mV_t3_20_L","mV_t3_40_L","mV_t3_60_L","mV_t4_20_L","mV_t4_40_L","mV_t4_60_L"
"TS","RN","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-11-01 14:30:00",1355,1646,1734,1841,2609,2823,2873,1873,1933,2005,2723,2718,2843
"2022-11-01 14:45:00",1356,1646,1734,1842,2608,2824,2872,1873,1932,2005,2725,2717,2843
"2022-11-01 15:00:00",1357,1646,1733,1841,2608,2823,2872,1873,1933,2004,2723,2717,2843
"2022-11-01 15:15:00",1358,1646,1733,1841,2608,2822,2872,1873,1932,2005,2724,2719,2843
"2022-11-01 15:30:00",1359,1646,1733,1841,2608,2824,2872,1873,1932,2004,2722,2719,2842
"2022-11-01 15:45:00",1360,1646,1733,1842,2608,2823,2871,1873,1933,2005,2724,2717,2842
"2022-11-01 16:00:00",1361,1646,1733,1841,2607,2822,2872,1873,1933,2005,2724,2719,2842
"2022-11-01 16:15:00",1362,1646,1733,1842,2609,2824,2871,1872,1932,2005,2723,2717,2841
"2022-11-01 16:30:00",1363,1646,1733,1841,2608,2823,2872,1872,1932,2004,2723,2718,2843
"2022-11-01 16:45:00",1364,1646,1732,1841,2607,2824,2871,1872,1932,2004,2723,2717,2843
"2022-11-01 17:00:00",1365,1646,1732,1841,2607,2824,2873,1872,1932,2004,2723,2718,2842
"2022-11-01 17:15:00",1366,1646,1732,1841,2608,2822,2872,1872,1932,2004,2722,2718,2841
"2022-11-01 17:30:00",1367,1646,1732,1841,2608,2824,2872,1872,1932,2004,2721,2718,2843
"2022-11-01 17:45:00",1368,1646,1732,1841,2608,2823,2871,1872,1932,2004,2722,2718,2843
"2022-11-01 18:00:00",1369,1646,1732,1841,2607,2823,2872,1872,1932,2004,2722,2718,2843
"2022-11-01 18:15:00",1370,1645,1731,1840,2607,2822,2871,1872,1932,2004,2721,2717,2841
"2022-11-01 18:30:00",1371,1645,1731,1840,2607,2823,2871,1872,1932,2004,2722,2717,2842
"2022-11-01 18:45:00",1372,1645,1731,1841,2607,2823,2871,1871,1932,2004,2721,2718,2841
"2022-11-01 19:00:00",1373,1645,1731,1841,2607,2824,2871,1872,1932,2004,2722,2718,2841
"2022-11-01 19:15:00",1374,1645,1731,1840,2608,2824,2871,1872,1932,2004,2723,2717,2843
"2022-11-01 19:30:00",1375,1645,1731,1841,2607,2824,2871,1872,1932,2003,2721,2717,2841
"2022-11-01 19:45:00",1376,1645,1731,1841,2606,2822,2871,1872,1932,2004,2721,2717,2842
"2022-11-01 20:00:00",1377,1645,1731,1840,2608,2824,2872,1872,1931,2003,2723,2716,2843
"2022-11-01 20:15:00",1378,1645,1731,1840,2607,2822,2871,1872,1932,2004,2722,2717,2843
"2022-11-01 20:30:00",1379,1645,1731,1840,2606,2822,2871,1872,1932,2004,2720,2718,2843
"2022-11-01 20:45:00",1380,1645,1731,1840,2607,2822,2872,1872,1931,2003,2721,2716,2842
"2022-11-01 21:00:00",1381,1645,1731,1840,2606,2824,2872,1872,1931,2003,2722,2718,2842
"2022-11-01 21:15:00",1382,1645,1731,1840,2606,2824,2872,1872,1932,2003,2722,2716,2843
"2022-11-01 21:30:00",1383,1645,1731,1840,2607,2822,2871,1872,1931,2003,2721,2718,2843
"2022-11-01 21:45:00",1384,1645,1731,1840,2606,2825,2871,1872,1931,2003,2721,2718,2843
"2022-11-01 22:00:00",1385,1645,1731,1840,2607,2823,2872,1872,1931,2003,2722,2717,2843
"2022-11-01 22:15:00",1386,1645,1731,1840,2608,2823,2871,1872,1931,2003,2722,2716,2843
"2022-11-01 22:30:00",1387,1645,1731,1840,2607,2824,2871,1872,1931,2003,2721,2717,2843
"2022-11-01 22:45:00",1388,1645,1731,1840,2607,2824,2871,1872,1931,2003,2721,2716,2841
"2022-11-01 23:00:00",1389,1645,1731,1840,2607,2824,2871,1872,1931,2003,2721,2717,2843
"2022-11-01 23:15:00",1390,1645,1731,1840,2607,2824,2872,1872,1931,2003,2721,2717,2843
"2022-11-01 23:30:00",1391,1645,1731,1840,2607,2823,2871,1872,1931,2003,2721,2718,2841
"2022-11-01 23:45:00",1392,1645,1731,1840,2607,2822,2871,1872,1931,2003,2721,2716,2842
"2022-11-02 00:00:00",1393,1645,1731,1839,2606,2824,2872,1872,1931,2003,2722,2716,2842
"2022-11-02 00:15:00",1394,1645,1731,1839,2607,2822,2872,1872,1931,2003,2721,2718,2841
"2022-11-02 00:30:00",1395,1645,1731,1840,2606,2824,2871,1872,1931,2003,2722,2718,2843
"2022-11-02 00:45:00",1396,1645,1731,1839,2608,2822,2872,1872,1931,2003,2720,2717,2843
"2022-11-02 01:00:00",1397,1645,1731,1840,2606,2824,2871,1872,1931,2003,2720,2717,2842
"2022-11-02 01:15:00",1398,1645,1731,1840,2607,2822,2872,1872,1931,2003,2722,2718,2842
"2022-11-02 01:30:00",1399,1645,1731,1839,2607,2823,2871,1872,1931,2002,2722,2717,2842
"2022-11-02 01:45:00",1400,1645,1730,1839,2606,2824,2872,1872,1931,2002,2721,2717,2843
"2022-11-02 02:00:00",1401,1645,1731,1840,2607,2823,2871,1872,1931,2002,2721,2719,2841
"2022-11-02 02:15:00",1402,1645,1731,1839,2607,2824,2871,1872,1931,2003,2722,2719,2844
"2022-11-02 02:30:00",1403,1645,1731,1839,2606,2824,2871,1872,1931,2003,2721,2719,2842
"2022-11-02 02:45:00",1404,1645,1731,1840,2607,2824,2872,1872,1931,2002,2721,2718,2843
"2022-11-02 03:00:00",1405,1645,1731,1840,2606,2823,2871,1872,1931,2003,2721,2716,2843
"2022-11-02 03:15:00",1406,1645,1731,1840,2606,2823,2872,1872,1931,2002,2721,2718,2843
"2022-11-02 03:30:00",1407,1645,1731,1840,2608,2823,2871,1872,1931,2002,2721,2717,2842
"2022-11-02 03:45:00",1408,1645,1731,1839,2607,2824,2872,1872,1931,2003,2722,2718,2844
"2022-11-02 04:00:00",1409,1645,1730,1839,2606,2823,2871,1872,1931,2003,2721,2718,2843
"2022-11-02 04:15:00",1410,1645,1731,1840,2607,2824,2871,1872,1931,2003,2722,2718,2843
"2022-11-02 04:30:00",1411,1645,1731,1839,2608,2823,2871,1872,1931,2002,2721,2716,2842
"2022-11-02 04:45:00",1412,1645,1731,1840,2607,2824,2870,1872,1931,2003,2721,2718,2843
"2022-11-02 05:00:00",1413,1645,1731,1839,2607,2823,2871,1872,1931,2003,2720,2716,2842
"2022-11-02 05:15:00",1414,1645,1731,1839,2606,2824,2872,1872,1931,2002,2723,2716,2842
"2022-11-02 05:30:00",1415,1645,1730,1840,2607,2823,2872,1872,1931,2002,2721,2717,2842
"2022-11-02 05:45:00",1416,1645,1731,1840,2607,2824,2871,1872,1931,2003,2721,2716,2843
"2022-11-02 06:00:00",1417,1645,1731,1840,2607,2824,2871,1872,1931,2002,2721,2717,2841
"2022-11-02 06:15:00",1418,1645,1731,1840,2608,2823,2871,1872,1931,2003,2720,2717,2842
"2022-11-02 06:30:00",1419,1645,1731,1840,2608,2824,2871,1872,1931,2002,2721,2716,2842
"2022-11-02 06:45:00",1420,1644,1731,1840,2607,2822,2871,1872,1931,2002,2721,2718,2842
"2022-11-02 07:00:00",1421,1645,1731,1839,2606,2824,2871,1872,1931,2002,2722,2718,2842
"2022-11-02 07:15:00",1422,1645,1730,1839,2606,2822,2871,1872,1931,2002,2721,2717,2842
"2022-11-02 07:30:00",1423,1645,1730,1840,2607,2823,2871,1872,1932,2003,2721,2718,2843
"2022-11-02 07:45:00",1424,1645,1730,1840,2607,2822,2871,1872,1931,2003,2720,2718,2841
"2022-11-02 08:00:00",1425,1645,1730,1840,2607,2823,2871,1872,1931,2003,2722,2716,2841
"2022-11-02 08:15:00",1426,1645,1730,1840,2606,2823,2871,1872,1932,2003,2722,2717,2842
"2022-11-02 08:30:00",1427,1645,1730,1840,2606,2823,2870,1872,1931,2003,2720,2717,2842
"2022-11-02 08:45:00",1428,1645,1730,1840,2606,2824,2871,1872,1932,2003,2721,2717,2842
"2022-11-02 09:00:00",1429,1645,1730,1840,2608,2824,2870,1872,1931,2003,2721,2716,2842
"2022-11-02 09:15:00",1430,1645,1730,1840,2606,2824,2871,1872,1931,2003,2722,2716,2842
"2022-11-02 09:30:00",1431,1645,1730,1840,2607,2823,2871,1872,1931,2003,2721,2716,2841
"2022-11-02 09:45:00",1432,1645,1730,1840,2606,2822,2871,1872,1932,2003,2720,2716,2841
"2022-11-02 10:00:00",1433,1645,1730,1840,2607,2824,2871,1872,1931,2003,2721,2717,2842
"2022-11-02 10:15:00",1434,1645,1730,1840,2606,2823,2871,1872,1931,2003,2720,2716,2842
"2022-11-02 10:30:00",1435,1645,1730,1840,2607,2824,2871,1872,1932,2003,2721,2718,2842
"2022-11-02 10:45:00",1436,1644,1730,1840,2607,2822,2871,1871,1931,2003,2720,2717,2843
"2022-11-02 11:00:00",1437,1644,1730,1840,2607,2823,2871,1871,1931,2003,2720,2717,2841
"2022-11-02 11:15:00",1438,1644,1730,1840,2607,2822,2871,1871,1931,2003,2720,2716,2842
"2022-11-02 11:30:00",1439,1644,1730,1840,2607,2824,2871,1871,1932,2003,2721,2716,2841
"2022-11-02 11:45:00",1440,1644,1730,1840,2607,2824,2871,1871,1932,2003,2720,2717,2843
"2022-11-02 12:00:00",1441,1644,1729,1840,2608,2824,2871,1871,1931,2003,2720,2716,2842
"2022-11-02 12:15:00",1442,1644,1729,1840,2607,2822,2871,1871,1932,2003,2721,2717,2841
"2022-11-02 12:30:00",1443,1644,1729,1840,2607,2822,2871,1871,1931,2003,2720,2716,2841
"2022-11-02 12:45:00",1444,1644,1729,1840,2607,2822,2871,1870,1932,2003,2720,2716,2842
"2022-11-02 13:00:00",1445,1644,1729,1840,2607,2823,2871,1870,1932,2003,2719,2717,2840
"2022-11-02 13:15:00",1446,1644,1729,1839,2606,2823,2871,1870,1931,2003,2719,2716,2843
"2022-11-02 13:30:00",1447,1644,1729,1840,2607,2822,2871,1870,1932,2003,2720,2717,2841
"2022-11-02 13:45:00",1448,1644,1729,1840,2607,2824,2871,1870,1932,2003,2721,2717,2842
"2022-11-02 14:00:00",1449,1644,1728,1840,2607,2822,2871,1870,1932,2003,2719,2717,2842
"2022-11-02 14:15:00",1450,1644,1729,1840,2606,2821,2871,1870,1932,2003,2720,2717,2840
"2022-11-02 14:30:00",1451,1644,1728,1839,2607,2824,2871,1870,1932,2003,2720,2717,2841
"2022-11-02 14:45:00",1452,1643,1728,1839,2606,2823,2870,1869,1931,2003,2718,2716,2842
"2022-11-02 15:00:00",1453,1643,1728,1839,2606,2824,2871,1869,1931,2003,2719,2715,2842
"2022-11-02 15:15:00",1454,1643,1728,1839,2606,2821,2871,1869,1932,2003,2720,2715,2842
"2022-11-02 15:30:00",1455,1643,1728,1839,2606,2822,2871,1869,1931,2003,2719,2716,2841
"2022-11-02 15:45:00",1456,1643,1728,1839,2605,2823,2870,1869,1931,2003,2720,2715,2840
"2022-11-02 16:00:00",1457,1643,1728,1839,2607,2822,2870,1869,1932,2003,2719,2715,2842
"2022-11-02 16:15:00",1458,1643,1727,1839,2606,2822,2870,1869,1932,2003,2719,2716,2842
"2022-11-02 16:30:00",1459,1643,1727,1839,2605,2822,2871,1869,1932,2004,2718,2714,2841
"2022-11-02 16:45:00",1460,1643,1727,1839,2604,2824,2871,1869,1932,2003,2719,2714,2840
"2022-11-02 17:00:00",1461,1643,1727,1839,2605,2821,2871,1869,1932,2004,2718,2715,2840
"2022-11-02 17:15:00",1462,1643,1727,1839,2605,2822,2870,1869,1932,2003,2718,2715,2840
"2022-11-02 17:30:00",1463,1643,1727,1839,2606,2823,2871,1869,1932,2003,2718,2715,2840
"2022-11-02 17:45:00",1464,1643,1727,1839,2606,2822,2871,1869,1931,2003,2717,2715,2841
"2022-11-02 18:00:00",1465,1643,1727,1839,2605,2823,2871,1869,1932,2003,2719,2715,2841
"2022-11-02 18:15:00",1466,1643,1727,1839,2605,2822,2871,1869,1932,2003,2718,2715,2840
"2022-11-02 18:30:00",1467,1642,1726,1839,2604,2823,2870,1869,1931,2002,2718,2715,2842
"2022-11-02 18:45:00",1468,1642,1726,1839,2604,2822,2871,1869,1931,2002,2717,2716,2841
"2022-11-02 19:00:00",1469,1642,1726,1839,2604,2822,2871,1869,1931,2003,2716,2714,2841
"2022-11-02 19:15:00",1470,1642,1726,1839,2604,2823,2871,1870,1932,2002,2717,2716,2841
"2022-11-02 19:30:00",1471,1642,1726,1839,2605,2823,2870,1870,1932,2002,2717,2713,2841
"2022-11-02 19:45:00",1472,1642,1726,1839,2606,2821,2871,1870,1932,2002,2717,2713,2841
"2022-11-02 20:00:00",1473,1642,1726,1839,2605,2823,2871,1870,1931,2002,2718,2714,2842
"2022-11-02 20:15:00",1474,1642,1726,1839,2604,2823,2870,1870,1931,2002,2716,2714,2840
"2022-11-02 20:30:00",1475,1642,1726,1839,2605,2823,2871,1870,1931,2002,2718,2715,2841
"2022-11-02 20:45:00",1476,1642,1726,1839,2606,2823,2870,1870,1931,2002,2718,2715,2842
"2022-11-02 21:00:00",1477,1642,1726,1839,2604,2823,2871,1870,1931,2002,2718,2714,2841
"2022-11-02 21:15:00",1478,1642,1726,1839,2605,2823,2871,1870,1931,2002,2717,2716,2841
"2022-11-02 21:30:00",1479,1642,1726,1839,2605,2824,2871,1870,1931,2002,2716,2714,2841
"2022-11-02 21:45:00",1480,1642,1726,1839,2605,2822,2870,1870,1931,2002,2717,2715,2840
"2022-11-02 22:00:00",1481,1642,1726,1839,2605,2823,2872,1870,1931,2002,2716,2714,2840
"2022-11-02 22:15:00",1482,1642,1726,1839,2604,2823,2872,1870,1931,2002,2717,2715,2842
"2022-11-02 22:30:00",1483,1642,1726,1839,2604,2821,2871,1870,1931,2002,2717,2714,2841
"2022-11-02 22:45:00",1484,1642,1726,1839,2604,2823,2871,1870,1931,2002,2717,2715,2841
"2022-11-02 23:00:00",1485,1642,1726,1839,2606,2822,2871,1870,1931,2002,2717,2714,2841
"2022-11-02 23:15:00",1486,1642,1726,1839,2604,2822,2870,1871,1931,2002,2717,2716,2841
"2022-11-02 23:30:00",1487,1642,1726,1839,2605,2822,2871,1871,1931,2002,2718,2716,2842
"2022-11-02 23:45:00",1488,1642,1726,1839,2605,2823,2871,1871,1931,2002,2717,2716,2841
"2022-11-03 00:00:00",1489,1642,1726,1839,2605,2823,2871,1871,1931,2002,2717,2715,2842
"2022-11-03 00:15:00",1490,1642,1726,1839,2603,2822,2871,1871,1931,2002,2716,2714,2842
"2022-11-03 00:30:00",1491,1642,1726,1839,2605,2822,2871,1871,1931,2002,2717,2716,2840
"2022-11-03 00:45:00",1492,1642,1726,1839,2604,2822,2871,1871,1931,2002,2717,2715,2841
"2022-11-03 01:00:00",1493,1642,1726,1839,2605,2822,2870,1871,1931,2002,2716,2716,2841
"2022-11-03 01:15:00",1494,1642,1726,1839,2604,2824,2870,1871,1931,2001,2716,2713,2840
"2022-11-03 01:30:00",1495,1642,1726,1839,2604,2823,2871,1871,1931,2001,2718,2715,2841
"2022-11-03 01:45:00",1496,1642,1726,1839,2604,2822,2871,1871,1931,2002,2716,2714,2840
"2022-11-03 02:00:00",1497,1642,1726,1839,2605,2824,2871,1871,1931,2002,2717,2715,2840
"2022-11-03 02:15:00",1498,1642,1726,1839,2604,2821,2871,1871,1931,2002,2716,2714,2842
"2022-11-03 02:30:00",1499,1642,1726,1839,2604,2823,2870,1871,1931,2002,2717,2716,2842
"2022-11-03 02:45:00",1500,1642,1726,1839,2604,2823,2871,1871,1931,2001,2718,2716,2841
"2022-11-03 03:00:00",1501,1642,1726,1839,2605,2822,2871,1871,1931,2001,2717,2716,2841
"2022-11-03 03:15:00",1502,1642,1726,1839,2605,2824,2871,1871,1931,2001,2716,2716,2841
"2022-11-03 03:30:00",1503,1642,1726,1839,2604,2822,2871,1871,1931,2002,2717,2715,2843
"2022-11-03 03:45:00",1504,1642,1726,1839,2603,2822,2871,1871,1931,2001,2718,2715,2842
"2022-11-03 04:00:00",1505,1642,1726,1839,2605,2823,2871,1871,1931,2001,2717,2716,2842
"2022-11-03 04:15:00",1506,1642,1726,1839,2604,2822,2871,1871,1931,2002,2718,2714,2842
"2022-11-03 04:30:00",1507,1642,1726,1839,2605,2822,2871,1871,1930,2002,2717,2715,2842
"2022-11-03 04:45:00",1508,1642,1726,1839,2604,2822,2871,1871,1931,2001,2717,2714,2843
"2022-11-03 05:00:00",1509,1642,1726,1839,2605,2822,2871,1871,1931,2001,2717,2714,2841
"2022-11-03 05:15:00",1510,1642,1726,1839,2605,2823,2871,1871,1931,2002,2717,2715,2840
"2022-11-03 05:30:00",1511,1641,1726,1839,2605,2823,2871,1871,1931,2002,2717,2716,2842
"2022-11-03 05:45:00",1512,1641,1726,1839,2604,2822,2870,1871,1930,2002,2718,2715,2841
"2022-11-03 06:00:00",1513,1641,1726,1839,2605,2822,2871,1871,1931,2001,2718,2716,2840
"2022-11-03 06:15:00",1514,1641,1726,1839,2606,2824,2871,1871,1931,2001,2718,2715,2842
"2022-11-03 06:30:00",1515,1641,1726,1839,2604,2822,2871,1871,1930,2001,2718,2715,2841
"2022-11-03 06:45:00",1516,1641,1726,1839,2604,2822,2870,1871,1931,2002,2716,2716,2840
"2022-11-03 07:00:00",1517,1641,1726,1839,2604,2824,2871,1871,1931,2001,2717,2715,2842
"2022-11-03 07:15:00",1518,1641,1726,1839,2605,2822,2871,1872,1931,2001,2718,2715,2840
"2022-11-03 07:30:00",1519,1642,1726,1840,2604,2824,2871,1872,1931,2002,2718,2714,2841
"2022-11-03 07:45:00",1520,1642,1726,1839,2605,2823,2870,1872,1931,2002,2717,2715,2840
"2022-11-03 08:00:00",1521,1642,1726,1839,2604,2822,2871,1872,1931,2002,2718,2715,2841
"2022-11-03 08:15:00",1522,1642,1726,1839,2605,2822,2871,1872,1931,2002,2717,2713,2842
"2022-11-03 08:30:00",1523,1642,1726,1840,2605,2822,2870,1872,1932,2002,2717,2716,2841
"2022-11-03 08:45:00",1524,1642,1726,1840,2605,2823,2871,1872,1931,2002,2718,2715,2842
"2022-11-03 09:00:00",1525,1642,1726,1840,2604,2822,2871,1872,1931,2002,2717,2715,2842
"2022-11-03 09:15:00",1526,1642,1726,1840,2605,2823,2871,1872,1932,2002,2718,2715,2842
"2022-11-03 09:30:00",1527,1642,1726,1840,2605,2823,2870,1872,1931,2002,2717,2716,2840
"2022-11-03 09:45:00",1528,1642,1726,1839,2605,2823,2871,1872,1932,2003,2717,2715,2842
"2022-11-03 10:00:00",1529,1642,1726,1840,2604,2823,2870,1872,1932,2002,2717,2715,2842
"2022-11-03 10:15:00",1530,1642,1726,1839,2604,2823,2871,1872,1932,2002,2718,2716,2842
"2022-11-03 10:30:00",1531,1641,1726,1839,2605,2823,2870,1872,1932,2002,2718,2714,2840
"2022-11-03 10:45:00",1532,1641,1726,1840,2605,2822,2870,1872,1932,2003,2718,2716,2842
"2022-11-03 11:00:00",1533,1641,1726,1839,2605,2823,2870,1872,1932,2003,2718,2714,2840
"2022-11-03 11:15:00",1534,1641,1726,1839,2604,2823,2871,1872,1931,2002,2717,2714,2842
"2022-11-03 11:30:00",1535,1641,1726,1839,2605,2822,2871,1871,1932,2002,2717,2714,2842
"2022-11-03 11:45:00",1536,1641,1726,1839,2604,2822,2870,1871,1932,2002,2716,2715,2841
"2022-11-03 12:00:00",1537,1641,1725,1839,2605,2821,2871,1871,1932,2003,2718,2715,2841
"2022-11-03 12:15:00",1538,1641,1726,1840,2604,2823,2870,1871,1931,2002,2717,2714,2840
"2022-11-03 12:30:00",1539,1641,1725,1840,2605,2823,2870,1871,1932,2003,2717,2714,2841
"2022-11-03 12:45:00",1540,1641,1725,1840,2604,2824,2871,1871,1931,2003,2718,2714,2842
"2022-11-03 13:00:00",1541,1641,1725,1839,2605,2821,2870,1871,1931,2002,2718,2714,2841
"2022-11-03 13:15:00",1542,1641,1725,1839,2604,2823,2870,1871,1931,2003,2717,2714,2840
"2022-11-03 13:30:00",1543,1641,1725,1839,2605,2823,2870,1871,1932,2003,2716,2715,2841
"2022-11-03 13:45:00",1544,1641,1725,1839,2604,2823,2871,1870,1932,2002,2717,2714,2842
"2022-11-03 14:00:00",1545,1641,1725,1839,2605,2821,2871,1870,1932,2003,2717,2714,2840
"2022-11-03 14:15:00",1546,1641,1725,1839,2603,2823,2870,1870,1932,2002,2717,2714,2841
"2022-11-03 14:30:00",1547,1641,1725,1839,2605,2822,2870,1870,1931,2003,2717,2713,2840
"2022-11-03 14:45:00",1548,1641,1724,1839,2603,2822,2871,1870,1932,2002,2716,2714,2841
"2022-11-03 15:00:00",1549,1641,1724,1839,2604,2823,2870,1870,1932,2002,2716,2713,2840
"2022-11-03 15:15:00",1550,1640,1724,1838,2603,2821,2870,1870,1932,2002,2717,2713,2842
"2022-11-03 15:30:00",1551,1640,1724,1838,2603,2823,2871,1870,1932,2003,2716,2713,2841
"2022-11-03 15:45:00",1552,1640,1724,1838,2603,2823,2870,1869,1931,2002,2716,2714,2840
"2022-11-03 16:00:00",1553,1640,1724,1838,2603,2821,2870,1869,1931,2002,2717,2714,2840
"2022-11-03 16:15:00",1554,1640,1724,1839,2603,2821,2870,1869,1931,2003,2716,2713,2840
"2022-11-03 16:30:00",1555,1640,1724,1839,2604,2821,2870,1869,1932,2002,2716,2714,2840
"2022-11-03 16:45:00",1556,1640,1724,1838,2603,2822,2870,1869,1931,2002,2715,2714,2840
"2022-11-03 17:00:00",1557,1640,1723,1838,2603,2821,2870,1869,1931,2002,2716,2714,2841
"2022-11-03 17:15:00",1558,1640,1723,1838,2603,2822,2871,1869,1931,2002,2714,2712,2841
"2022-11-03 17:30:00",1559,1640,1723,1838,2603,2822,2870,1869,1931,2002,2717,2713,2841
"2022-11-03 17:45:00",1560,1640,1723,1838,2603,2821,2870,1869,1931,2002,2715,2713,2841
"2022-11-03 18:00:00",1561,1640,1723,1838,2603,2822,2870,1869,1931,2002,2716,2712,2840
"2022-11-03 18:15:00",1562,1640,1723,1838,2603,2823,2870,1869,1931,2002,2715,2714,2840
"2022-11-03 18:30:00",1563,1640,1723,1838,2603,2821,2871,1869,1931,2002,2714,2714,2841
"2022-11-03 18:45:00",1564,1639,1723,1838,2603,2822,2870,1869,1931,2002,2714,2714,2840
"2022-11-03 19:00:00",1565,1639,1723,1838,2603,2822,2870,1869,1931,2002,2715,2713,2841
"2022-11-03 19:15:00",1566,1639,1723,1838,2603,2824,2871,1869,1931,2001,2715,2713,2841
"2022-11-03 19:30:00",1567,1639,1723,1838,2603,2821,2871,1869,1931,2002,2714,2713,2841
"2022-11-03 19:45:00",1568,1639,1723,1838,2602,2822,2870,1869,1931,2001,2715,2712,2841
"2022-11-03 20:00:00",1569,1639,1723,1838,2602,2823,2870,1869,1931,2001,2715,2714,2841
"2022-11-03 20:15:00",1570,1639,1723,1838,2602,2822,2870,1869,1931,2002,2714,2714,2841
"2022-11-03 20:30:00",1571,1639,1723,1837,2603,2821,2870,1869,1931,2001,2715,2714,2839
"2022-11-03 20:45:00",1572,1639,1723,1838,2602,2821,2870,1869,1930,2001,2716,2712,2842
"2022-11-03 21:00:00",1573,1639,1723,1837,2603,2821,2870,1869,1930,2001,2716,2713,2840
"2022-11-03 21:15:00",1574,1639,1723,1838,2602,2823,2870,1869,1930,2001,2715,2713,2840
"2022-11-03 21:30:00",1575,1639,1723,1837,2602,2821,2871,1869,1931,2001,2714,2712,2840
"2022-11-03 21:45:00",1576,1639,1722,1838,2603,2823,2870,1869,1931,2001,2714,2714,2839
"2022-11-03 22:00:00",1577,1639,1723,1838,2603,2822,2870,1869,1931,2001,2716,2713,2841
"2022-11-03 22:15:00",1578,1639,1723,1837,2603,2822,2870,1869,1930,2001,2715,2714,2841
"2022-11-03 22:30:00",1579,1639,1722,1838,2602,2821,2870,1869,1930,2001,2715,2714,2840
"2022-11-03 22:45:00",1580,1639,1723,1837,2603,2823,2870,1869,1931,2001,2715,2714,2840
"2022-11-03 23:00:00",1581,1639,1722,1837,2603,2821,2871,1870,1930,2001,2714,2713,2839
"2022-11-03 23:15:00",1582,1639,1722,1838,2603,2821,2870,1869,1931,2001,2715,2714,2839
"2022-11-03 23:30:00",1583,1639,1722,1838,2603,2823,2871,1870,1930,2001,2714,2712,2840
"2022-11-03 23:45:00",1584,1639,1722,1837,2602,2822,2871,1870,1931,2001,2714,2714,2840
"2022-11-04 00:00:00",1585,1639,1723,1838,2602,2822,2871,1869,1931,2001,2715,2713,2839
"2022-11-04 00:15:00",1586,1639,1722,1838,2602,2823,2870,1870,1931,2000,2714,2714,2839
"2022-11-04 00:30:00",1587,1639,1722,1838,2603,2822,2870,1870,1930,2000,2714,2714,2841
"2022-11-04 00:45:00",1588,1639,1722,1837,2602,2822,2870,1870,1930,2001,2715,2712,2840
"2022-11-04 01:00:00",1589,1639,1722,1838,2602,2822,2870,1870,1930,2000,2716,2713,2840
"2022-11-04 01:15:00",1590,1639,1722,1838,2603,2821,2871,1870,1930,2001,2715,2713,2841
"2022-11-04 01:30:00",1591,1639,1722,1837,2602,2822,2870,1870,1930,2001,2715,2714,2840
"2022-11-04 01:45:00",1592,1639,1722,1838,2603,2822,2871,1870,1930,2001,2716,2714,2840
"2022-11-04 02:00:00",1593,1639,1723,1838,2603,2822,2871,1870,1930,2001,2715,2712,2839
"2022-11-04 02:15:00",1594,1639,1722,1838,2603,2823,2870,1870,1930,2001,2715,2714,2841
"2022-11-04 02:30:00",1595,1638,1722,1838,2602,2821,2871,1870,1930,2001,2716,2714,2839
"2022-11-04 02:45:00",1596,1638,1722,1837,2602,2822,2870,1870,1930,2001,2715,2714,2841
"2022-11-04 03:00:00",1597,1638,1722,1838,2602,2823,2870,1870,1930,2001,2715,2713,2840
"2022-11-04 03:15:00",1598,1638,1722,1838,2602,2821,2870,1870,1930,2000,2714,2714,2842
"2022-11-04 03:30:00",1599,1638,1722,1837,2603,2822,2870,1870,1930,2000,2715,2712,2841
"2022-11-04 03:45:00",1600,1638,1723,1838,2602,2822,2871,1870,1930,2000,2714,2713,2840
"2022-11-04 04:00:00",1601,1638,1723,1838,2603,2822,2870,1870,1930,2001,2716,2713,2842
"2022-11-04 04:15:00",1602,1638,1722,1838,2603,2823,2870,1870,1930,2000,2715,2714,2841
"2022-11-04 04:30:00",1603,1638,1723,1837,2602,2823,2870,1870,1930,2001,2714,2713,2841
"2022-11-04 04:45:00",1604,1638,1722,1838,2603,2822,2871,1870,1930,2000,2714,2713,2840
"2022-11-04 05:00:00",1605,1638,1723,1838,2603,2821,2870,1870,1930,2000,2714,2714,2840
"2022-11-04 05:15:00",1606,1638,1723,1837,2602,2821,2871,1870,1930,2001,2715,2713,2841
"2022-11-04 05:30:00",1607,1638,1722,1837,2602,2823,2870,1870,1930,2001,2716,2713,2841
"2022-11-04 05:45:00",1608,1638,1723,1838,2602,2823,2871,1870,1930,2001,2714,2714,2841
"2022-11-04 06:00:00",1609,1638,1723,1837,2603,2821,2871,1870,1930,2000,2716,2713,2841
"2022-11-04 06:15:00",1610,1638,1723,1837,2602,2823,2870,1870,1930,2000,2715,2714,2841
"2022-11-04 06:30:00",1611,1638,1723,1838,2602,2823,2870,1870,1930,2000,2715,2714,2841
"2022-11-04 06:45:00",1612,1638,1723,1837,2603,2823,2871,1869,1930,2001,2714,2714,2841
